Unnamed: 0,qid,video_id,question_type,capability,question,duration,question_prompt,answer,youtube_url,steps
1447,1298-2,WKkCkLRo-Us,Correctly-led Open-ended Question,Objective Causality,Did the man's football not return because it landed in a blue bucket?,7.71,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/WKkCkLRo-Us,"1. Identify the main subject of the question: the man's football.
2. Determine the action that occurred: the football landed.
3. Identify the location where the football landed: a blue bucket.
4. Analyze the implications of the football landing in the blue bucket: consider whether this location would prevent the football from returning.
5. Formulate a conclusion based on the analysis: decide if the football's landing in the blue bucket is a valid reason for it not returning.
6. Prepare a brief explanation to support the conclusion: summarize the reasoning behind the answer."
1448,1298-3,WKkCkLRo-Us,Wrongly-led Open-ended Question,Objective Causality,Was the man's football unable to return because a dog intercepted it?,7.71,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/WKkCkLRo-Us,"1. Identify the main subject of the question: the man's football.
2. Determine the action that occurred: the football's inability to return.
3. Identify the potential cause of the football's inability to return: the dog intercepting it.
4. Look for visual evidence in the video that shows the football's trajectory and whether it was intercepted by a dog.
5. Analyze the moment when the dog interacts with the football to see if it affects the football's return.
6. Conclude whether the dog's interception directly caused the football's inability to return.
7. Formulate a brief explanation based on the visual evidence observed in the video."
1449,1298-7,WKkCkLRo-Us,Multiple-choice Question with a Single Correct Answer,Objective Causality,"Why didn't the man's football return to him?
A. It landed in a blue bucket.
B. It landed in a basketball hoop.
C. The video ended before it is shown.
D. It was intercepted by a dog.",7.71,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/WKkCkLRo-Us,"1. Identify the main subject of the question: the man's football.
2. Understand the context: the football did not return to the man.
3. Review each answer option to determine possible reasons for the football not returning:
   - A: Check if there is a blue bucket in the video.
   - B: Check if the football landed in a basketball hoop.
   - C: Consider if the video ends before showing what happened to the football.
   - D: Look for any indication that a dog intercepted the football.
   - E: Determine if none of the previous options are valid.
4. Analyze the video for visual clues that support or refute each answer option.
5. Select the answer option that best explains why the football did not return to the man based on the visual evidence from the video."
1450,1299-0,OHk9qAIMKKU,Primary Open-ended Question,Objective Causality,Why did the elevator door close?,7.49,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/OHk9qAIMKKU,"1. Identify the context of the elevator door closing.
2. Observe any visual cues in the video that indicate why the door closed (e.g., presence of a person, movement, or signals).
3. Consider the mechanical function of elevator doors (e.g., automatic closing after a certain time).
4. Look for any interactions or events leading up to the door closing (e.g., someone pressing a button, the elevator arriving at a floor).
5. Analyze any spoken or written dialogue in the video that may provide insight into the reason for the door closing.
6. Summarize the observations and explanations gathered from the video.
7. Formulate a concise answer that explains why the elevator door closed based on the gathered information."
1451,1299-1,OHk9qAIMKKU,Paraphrased Open-ended Question,Objective Causality,What caused the elevator door to shut?,7.49,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/OHk9qAIMKKU,"1. **Identify the Context**: Determine the setting of the elevator and any relevant details about its operation.

2. **Observe the Elevator Mechanism**: Look for any visible components of the elevator door mechanism, such as sensors, motors, or control panels.

3. **Look for External Factors**: Check for any external influences that might have affected the door, such as people entering or exiting, or objects obstructing the door.

4. **Examine the Timing**: Note the timing of the door's closure in relation to any actions taken by passengers or the elevator system.

5. **Consider Safety Features**: Investigate if there are safety features in place that would cause the door to shut automatically, such as weight sensors or proximity sensors.

6. **Analyze Any Sounds or Indicators**: Listen for any sounds (like beeping or alarms) or visual indicators (like lights) that might suggest why the door closed.

7. **Summarize Findings**: Compile the observations and insights gathered from the previous steps.

8. **Formulate an Explanation**: Based on the gathered information, provide a brief explanation of what caused the elevator door to shut."
1452,1299-2,OHk9qAIMKKU,Correctly-led Open-ended Question,Objective Causality,Did the elevator door close automatically as buffer time is up?,7.49,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/OHk9qAIMKKU,"1. Identify the context of the question regarding the elevator door.
2. Determine what is meant by ""buffer time"" in relation to the elevator door.
3. Observe the elevator door's behavior in the video.
4. Check if the door closed on its own or if it required manual intervention.
5. Note the timing of the door's closure in relation to the buffer time.
6. Formulate an answer based on the observations.
7. Provide a brief explanation supporting the answer, referencing the observed behavior and timing."
1453,1299-3,OHk9qAIMKKU,Wrongly-led Open-ended Question,Objective Causality,Did the elevator door close because the person inside pressed the button to close it?,7.49,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/OHk9qAIMKKU,"1. Identify the context of the elevator door closing.
2. Determine if there is a button inside the elevator for closing the door.
3. Check if the person inside the elevator is visible in the video.
4. Observe the actions of the person inside the elevator.
5. Look for any indication that the person pressed the button to close the door.
6. Note the timing of the door closing in relation to the person's actions.
7. Analyze if the door closing was automatic or if it was triggered by the button press.
8. Formulate a conclusion based on the observations.
9. Prepare a brief explanation to support the conclusion."
1454,1299-7,OHk9qAIMKKU,Multiple-choice Question with a Single Correct Answer,Objective Causality,"Why did the elevator door close?
A. Buffer time has run out.
B. The person inside pressed the close button.
C. The elevator malfunctioned.
D. The person outside was holding the door.",7.49,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/OHk9qAIMKKU,"1. Identify the context of the video related to the elevator door closing.
2. Observe the actions of any individuals present near the elevator.
3. Look for any visible buttons being pressed inside the elevator.
4. Check for any indicators of a malfunction, such as unusual sounds or movements.
5. Note if there is anyone outside the elevator holding the door open.
6. Consider the timing of the door closing in relation to the actions observed.
7. Evaluate each option (A, B, C, D) based on the observations made.
8. Determine which option best explains why the elevator door closed.
9. Select the letter corresponding to the best answer."
1455,1307-0,BH9b46Sy7jM,Primary Open-ended Question,Event Duration & Speed Attribute,"Past the ramp, what is the change in speed difference between the two tires in terms of forward distance?",29.61,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/BH9b46Sy7jM,"1. Identify the two tires being compared in the scenario.
2. Observe the ramp and note its angle and height.
3. Determine the initial speed of each tire before reaching the ramp.
4. Analyze the effect of the ramp on the speed of each tire as they pass over it.
5. Measure the forward distance traveled by each tire after passing the ramp.
6. Calculate the final speed of each tire after passing the ramp.
7. Find the difference in speed between the two tires after they have passed the ramp.
8. Relate the change in speed difference to the forward distance traveled by each tire.
9. Summarize the findings and provide a brief explanation of the results."
1456,1307-1,BH9b46Sy7jM,Paraphrased Open-ended Question,Event Duration & Speed Attribute,How does the speed difference between the two tires change as they move forward past the ramp?,29.61,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/BH9b46Sy7jM,"1. **Identify the Tires**: Determine which two tires are being compared in the video.

2. **Observe the Ramp**: Locate the ramp in the video and note its position relative to the tires.

3. **Watch the Movement**: Pay attention to how each tire moves as they approach and go over the ramp.

4. **Measure Speed**: Look for visual indicators of speed (e.g., distance traveled over time) for each tire as they move past the ramp.

5. **Compare Speeds**: Analyze the speed of each tire after they have passed the ramp. Note any differences in their speeds.

6. **Consider Factors**: Think about factors that might affect the speed of each tire, such as tire size, weight distribution, or ramp angle.

7. **Summarize Findings**: Formulate a brief explanation of how the speed difference between the two tires changes as they move past the ramp, based on your observations. 

8. **Conclude**: State your final answer clearly, summarizing the key points of your explanation."
1457,1307-2,BH9b46Sy7jM,Correctly-led Open-ended Question,Event Duration & Speed Attribute,Does the tire initially lagging behind eventually surpass the leading tire in speed and distance after the ramp?,29.61,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/BH9b46Sy7jM,"1. **Identify the Tires**: Determine which tire is initially lagging behind and which tire is leading.

2. **Observe the Ramp**: Analyze the ramp's characteristics, such as its angle, height, and length, to understand how it may affect the tires' motion.

3. **Assess Initial Speeds**: Note the initial speeds of both tires before they reach the ramp.

4. **Evaluate Forces on the Tires**: Consider the forces acting on each tire as they go up the ramp, including gravity and friction.

5. **Analyze Acceleration**: Determine if the lagging tire experiences greater acceleration due to the ramp's incline compared to the leading tire.

6. **Monitor Speed Changes**: Track the speed of both tires as they ascend and descend the ramp.

7. **Calculate Distance Traveled**: Measure the distance each tire travels while on the ramp and after exiting it.

8. **Compare Final Speeds and Distances**: After both tires have exited the ramp, compare their final speeds and distances traveled.

9. **Draw Conclusions**: Based on the observations and calculations, conclude whether the initially lagging tire surpasses the leading tire in speed and distance.

10. **Provide Explanation**: Summarize the reasoning behind the conclusion, referencing the effects of the ramp and the initial conditions of the tires."
1458,1307-3,BH9b46Sy7jM,Wrongly-led Open-ended Question,Event Duration & Speed Attribute,Does the tire that takes the lead at the start remain in the lead all the time?,29.61,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/BH9b46Sy7jM,"1. Identify the tire that takes the lead at the start of the video.
2. Observe the position of the leading tire throughout the video.
3. Note any changes in the position of the leading tire over time.
4. Compare the leading tire's position with the other tires at various points in the video.
5. Determine if the leading tire maintains its position or if other tires overtake it.
6. Summarize the observations regarding the leading tire's position throughout the video.
7. Formulate a brief explanation based on the observations made."
1459,1307-7,BH9b46Sy7jM,Multiple-choice Question with a Single Correct Answer,Event Duration & Speed Attribute,"What happens to the speed difference between the two tires after the ramp?
A. Both tires maintain the same speed.
B. The initially lagging tire accelerates and surpasses the leading tire.
C. The leading tire remains in the leading position all the time.
D. The lagging tire stops moving.",29.61,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/BH9b46Sy7jM,"1. Identify the two tires and their initial speed difference before they reach the ramp.
2. Observe the behavior of both tires as they approach the ramp.
3. Analyze how the ramp affects the speed of each tire.
4. Determine if the speed of the initially lagging tire changes after going up the ramp.
5. Assess whether the leading tire maintains its speed or changes after the ramp.
6. Compare the final speeds of both tires after they have gone over the ramp.
7. Evaluate the options A, B, C, D, and E based on the observed behavior of the tires after the ramp.
8. Select the option that best describes the outcome regarding the speed difference between the two tires after the ramp."
1460,1308-0,KZfOc4Bygfs,Primary Open-ended Question,Event Duration & Speed Attribute,How does the speed of the black missile change in this animation?,24.09,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/KZfOc4Bygfs,"1. **Observe the Animation**: Start by watching the entire animation of the black missile to get a general sense of its movement.

2. **Identify Key Moments**: Pause the animation at key moments to analyze the missile's speed at different points in time.

3. **Measure Speed Changes**: Look for visual indicators of speed, such as distance traveled over time or changes in the missile's position relative to a fixed point.

4. **Note Acceleration or Deceleration**: Determine if the missile is speeding up, slowing down, or maintaining a constant speed throughout the animation.

5. **Consider External Factors**: Take into account any external forces or influences depicted in the animation that may affect the missile's speed (e.g., wind, gravity, obstacles).

6. **Summarize Findings**: Compile your observations into a brief explanation that describes how the speed of the black missile changes throughout the animation.

7. **Conclude**: Formulate a final statement that encapsulates the overall change in speed, including any specific examples or moments that illustrate your point."
1461,1308-1,KZfOc4Bygfs,Paraphrased Open-ended Question,Event Duration & Speed Attribute,What changes occur in the speed of the black missile throughout the animation?,24.09,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/KZfOc4Bygfs,"1. **Observe the Initial Speed**: Start the animation and note the speed of the black missile at the beginning of the animation.

2. **Identify Speed Changes**: Watch the animation closely to identify any moments where the speed of the black missile changes. Look for acceleration, deceleration, or constant speed.

3. **Take Note of Key Moments**: Record specific time points or segments in the animation where the speed changes occur. 

4. **Analyze Speed Variations**: For each identified moment, determine whether the speed increases, decreases, or remains constant.

5. **Summarize Findings**: Compile the observations into a summary that describes the overall changes in speed throughout the animation.

6. **Provide Explanation**: Write a brief explanation that connects the observed changes in speed to the context of the animation, if applicable."
1462,1308-2,KZfOc4Bygfs,Correctly-led Open-ended Question,Event Duration & Speed Attribute,Does the black missile in the animation first decelerate to match the bullet's speed before accelerating rapidly?,24.09,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/KZfOc4Bygfs,"1. Identify the black missile in the animation.
2. Observe the initial motion of the black missile.
3. Determine if the black missile slows down (decelerates) at any point in the animation.
4. Measure the speed of the bullet in the animation.
5. Compare the speed of the black missile to the speed of the bullet.
6. Check if the black missile matches the bullet's speed before any rapid acceleration occurs.
7. Observe the subsequent motion of the black missile after matching the bullet's speed.
8. Note any rapid acceleration of the black missile after it matches the bullet's speed.
9. Formulate a conclusion based on the observations made in the previous steps.
10. Write a brief explanation summarizing the findings regarding the missile's deceleration and acceleration in relation to the bullet's speed."
1463,1308-3,KZfOc4Bygfs,Wrongly-led Open-ended Question,Event Duration & Speed Attribute,Does the speed of the black missile in the animation keep increasing?,24.09,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/KZfOc4Bygfs,"1. **Identify the Animation**: Locate the section of the video that features the black missile.

2. **Observe the Missile's Movement**: Watch the missile's trajectory and note its speed at different points in the animation.

3. **Measure Speed Changes**: Look for visual indicators of speed, such as distance covered over time or changes in the missile's position.

4. **Compare Speeds**: Determine if the missile's speed is consistent, increasing, or decreasing by comparing its position at various time intervals.

5. **Look for Acceleration Indicators**: Identify any visual cues that suggest acceleration, such as changes in the missile's length, motion blur, or accompanying effects.

6. **Summarize Findings**: Based on the observations, conclude whether the speed of the black missile is increasing, decreasing, or remaining constant.

7. **Formulate Explanation**: Prepare a brief explanation that supports your conclusion, referencing specific observations from the animation."
1464,1308-7,KZfOc4Bygfs,Multiple-choice Question with a Single Correct Answer,Event Duration & Speed Attribute,"How does the speed of the black missile change in the animation?
A. It increases significantly from the start.
B. It moves seven times faster than the bullet from the start.
C. It first decelerates to match the bullet's speed, then accelerates rapidly.
D. It maintains a constant speed throughout.",24.09,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/KZfOc4Bygfs,"1. Observe the initial speed of the black missile at the start of the animation.
2. Monitor the speed of the black missile throughout the animation.
3. Identify any changes in speed, such as acceleration or deceleration.
4. Compare the speed of the black missile to the speed of the bullet at various points in the animation.
5. Determine if the black missile maintains a constant speed or if it changes speed.
6. Evaluate the options A, B, C, D, and E based on the observations made.
7. Select the option that best describes the speed of the black missile as observed in the animation."
1465,1310-0,xk2yJbDhU0E,Primary Open-ended Question,Event Duration & Speed Attribute,Who used lesser time in completing the game?,28.65,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/xk2yJbDhU0E,"1. Identify the participants involved in the game.
2. Gather data on the time taken by each participant to complete the game.
3. Compare the recorded times of each participant.
4. Determine which participant has the lesser time.
5. Formulate a brief explanation for the conclusion based on the comparison of times.
6. State the name of the participant who used lesser time and provide the explanation."
1466,1310-1,xk2yJbDhU0E,Paraphrased Open-ended Question,Event Duration & Speed Attribute,Which participant finished the game in the shortest amount of time?,28.65,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/xk2yJbDhU0E,"1. Identify all participants in the game.
2. Gather the completion times for each participant.
3. Compare the completion times to determine the shortest time.
4. Identify the participant associated with the shortest completion time.
5. Formulate a brief explanation of why this participant finished in the shortest amount of time, referencing their completion time and any relevant factors observed in the video."
1467,1310-2,xk2yJbDhU0E,Correctly-led Open-ended Question,Event Duration & Speed Attribute,"Did Michiel, the man on the right in the pink top, complete the game faster than Celine?",28.65,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/xk2yJbDhU0E,"1. Identify the individuals in the video: Locate Michiel (the man on the right in the pink top) and Celine.

2. Observe the game completion: Watch for the moment each individual completes the game.

3. Note the time taken: Record the time it takes for Michiel to complete the game and the time it takes for Celine to complete the game.

4. Compare the times: Determine if Michiel's completion time is less than, equal to, or greater than Celine's completion time.

5. Formulate an answer: Based on the comparison, decide if Michiel completed the game faster than Celine.

6. Provide a brief explanation: Summarize the findings by stating the completion times and the conclusion drawn from the comparison."
1468,1310-3,xk2yJbDhU0E,Wrongly-led Open-ended Question,Event Duration & Speed Attribute,Did Celine finish the game faster because she had more soccer ball icons above her name?,28.65,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/xk2yJbDhU0E,"1. Identify the key elements of the question: Celine, game completion time, soccer ball icons.
2. Determine what is meant by ""finish the game faster"" - define the criteria for faster completion (e.g., time taken).
3. Understand the significance of ""more soccer ball icons"" - clarify what these icons represent in the context of the game (e.g., points, achievements).
4. Gather data or evidence from the video regarding Celine's game completion time.
5. Collect information on the number of soccer ball icons Celine had at the end of the game.
6. Compare Celine's game completion time with any available benchmarks or averages from other players.
7. Analyze the relationship between the number of soccer ball icons and the game completion time.
8. Formulate a conclusion based on the analysis: Did having more soccer ball icons correlate with a faster game completion time?
9. Prepare a brief explanation summarizing the findings and the reasoning behind the conclusion."
1469,1310-7,xk2yJbDhU0E,Multiple-choice Question with a Single Correct Answer,Event Duration & Speed Attribute,"Who completed the game in less time?
A. Both finished at the same time
B. Michiel
C. Neither completed the game
D. Celine",28.65,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/xk2yJbDhU0E,"1. Identify the participants mentioned in the question: Michiel and Celine.
2. Determine the criteria for ""completing the game in less time.""
3. Review the video for any time records or completion times for both Michiel and Celine.
4. Compare the completion times of Michiel and Celine.
5. Assess if both participants finished at the same time, if one finished before the other, or if neither completed the game.
6. Based on the comparison, evaluate which option (A, B, C, D, or E) accurately reflects the outcome.
7. Select the letter corresponding to the best answer based on the evaluation."
1470,1312-0,_tT2ldpZHek,Primary Open-ended Question,Displacement Attribute,Is the treadmill running while the person in the video is sleeping?,46.34,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/_tT2ldpZHek,"1. **Identify the Subject**: Determine who the person in the video is and their current activity (sleeping).

2. **Observe the Treadmill**: Look for the treadmill in the video and check if it is visible in the frame.

3. **Check Treadmill Status**: Look for indicators that show whether the treadmill is running or not (e.g., moving belt, lights on the console).

4. **Assess Timing**: Note the time in the video when the person is sleeping and correlate it with the treadmill's status.

5. **Make a Conclusion**: Based on the observations, decide if the treadmill is running while the person is sleeping.

6. **Formulate Explanation**: Write a brief explanation that summarizes the findings and supports the conclusion."
1471,1312-1,_tT2ldpZHek,Paraphrased Open-ended Question,Displacement Attribute,Was the treadmill active while the person was trying to sleep in the video?,46.34,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/_tT2ldpZHek,"1. Identify the key elements of the question: 
   - Treadmill activity
   - Person trying to sleep

2. Locate the relevant sections of the video that show the treadmill and the person.

3. Observe the treadmill:
   - Check if the treadmill is on or off.
   - Note any sounds or movements that indicate activity.

4. Observe the person:
   - Look for signs of the person trying to sleep (e.g., lying down, eyes closed).
   - Determine if the person appears disturbed or unaffected by the treadmill.

5. Compare the observations:
   - Assess whether the treadmill's activity could impact the person's ability to sleep.

6. Formulate a conclusion:
   - Decide if the treadmill was active while the person was trying to sleep based on the observations.

7. Prepare a brief explanation:
   - Summarize the findings and reasoning behind the conclusion."
1472,1312-2,_tT2ldpZHek,Correctly-led Open-ended Question,Displacement Attribute,Did the person in the video have to crawl forward to avoid falling off the treadmill because it was running while they were sleeping?,46.34,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/_tT2ldpZHek,"1. Identify the main subject of the video (the person).
2. Determine the state of the treadmill (whether it was running or not).
3. Assess the person's position (whether they were sleeping or awake).
4. Analyze the actions of the person (if they crawled forward).
5. Evaluate the reason for crawling forward (to avoid falling off the treadmill).
6. Formulate a conclusion based on the observations from the previous steps.
7. Provide a brief explanation supporting the conclusion."
1473,1312-3,_tT2ldpZHek,Wrongly-led Open-ended Question,Displacement Attribute,Was the treadmill belt stationary while the person was sleeping in the video?,46.34,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/_tT2ldpZHek,"1. **Identify the Subject**: Determine who or what is being observed in the video (the person sleeping and the treadmill).

2. **Observe the Treadmill**: Look closely at the treadmill belt's movement throughout the video.

3. **Check for Motion**: Note any signs of movement in the treadmill belt while the person is sleeping.

4. **Compare Timing**: Identify the specific time frame in the video when the person is sleeping and focus on the treadmill belt during that period.

5. **Look for Indicators**: Look for visual indicators that suggest whether the treadmill belt is moving or stationary (e.g., speed, position of the belt).

6. **Formulate Conclusion**: Based on the observations, determine if the treadmill belt was stationary or moving while the person was sleeping.

7. **Provide Explanation**: Summarize the findings in a brief explanation, stating whether the treadmill belt was stationary and why, based on the evidence observed in the video."
1474,1312-7,_tT2ldpZHek,Multiple-choice Question with a Single Correct Answer,Displacement Attribute,"What was the state of the treadmill while the person was sleeping in the video?
A. The treadmill was off, but the person was moving.
B. The treadmill was running, but the person was unaffected, sleeping on bed.
C. The treadmill was running, causing the person to crawl forward.
D. The treadmill was turned off and stationary.",46.34,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/_tT2ldpZHek,"1. Identify the key elements of the question: the state of the treadmill and the person's condition while sleeping.
2. Review the video for any visual cues related to the treadmill's operation (on/off) during the time the person is sleeping.
3. Observe the position and movement of the person in relation to the treadmill while they are asleep.
4. Determine if the treadmill is stationary or in motion during the person's sleep.
5. Analyze if the person is affected by the treadmill's state (e.g., moving, crawling, or remaining still).
6. Compare the observations with each of the multiple-choice options (A, B, C, D, E).
7. Select the option that best matches the observed state of the treadmill and the person's condition while sleeping."
1475,1318-0,3i4wmfNpqRg,Primary Open-ended Question,Character Emotion Attribute,What are the daughter's emotions at the end?,16.38,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/3i4wmfNpqRg,"1. Identify the scene at the end of the video where the daughter is present.
2. Observe the daughter's facial expressions and body language.
3. Listen to any dialogue or voiceover from the daughter that may indicate her feelings.
4. Note any interactions between the daughter and other characters that could influence her emotions.
5. Consider the context of the video leading up to the ending to understand any emotional buildup.
6. Summarize the daughter's emotions based on the observations made in the previous steps.
7. Provide a brief explanation of why you believe the daughter feels that way, referencing specific visual or auditory cues from the video."
1476,1318-1,3i4wmfNpqRg,Paraphrased Open-ended Question,Character Emotion Attribute,How does the daughter feel at the conclusion of the video?,16.38,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/3i4wmfNpqRg,"1. Identify the daughter character in the video.
2. Observe the daughter's expressions and body language throughout the video.
3. Note any verbal cues or dialogue from the daughter that indicate her feelings.
4. Pay attention to the context of the conclusion of the video, including any significant events or resolutions.
5. Analyze the overall tone of the video at the conclusion.
6. Summarize the daughter's feelings based on the observations made in the previous steps.
7. Formulate a brief explanation that supports the identified feelings, referencing specific moments from the video."
1477,1318-2,3i4wmfNpqRg,Correctly-led Open-ended Question,Character Emotion Attribute,Does the daughter seem speechless with her father at the end?,16.38,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/3i4wmfNpqRg,"1. Identify the context of the video: Determine the relationship between the daughter and the father and the situation they are in at the end of the video.

2. Observe the daughter's facial expressions: Look for signs of surprise, shock, or lack of words in her expressions.

3. Analyze the daughter's body language: Note if she is still, fidgeting, or showing any signs of being overwhelmed.

4. Listen for verbal cues: Check if the daughter is speaking or if there are any pauses in her speech that indicate she is speechless.

5. Consider the father's reaction: Observe how the father is responding to the daughter and if he seems to be prompting her to speak.

6. Summarize the observations: Based on the visual and auditory cues, determine if the daughter appears speechless.

7. Formulate a brief explanation: Clearly articulate why you believe the daughter seems speechless, using specific examples from the video to support your answer."
1478,1318-3,3i4wmfNpqRg,Wrongly-led Open-ended Question,Character Emotion Attribute,Does the daughter appear amused and entertained by her father's antics at the end?,16.38,Please state your answer with a brief explanation.,,https://www.youtube.com/shorts/3i4wmfNpqRg,"1. **Identify the Characters**: Determine who the daughter and father are in the video.

2. **Observe the Context**: Note the setting and situation in which the father's antics are taking place.

3. **Focus on the Daughter's Reactions**: Look for specific visual cues from the daughter, such as facial expressions, body language, and gestures.

4. **Analyze the Father's Antics**: Identify what the father is doing that could be considered amusing or entertaining.

5. **Evaluate the Daughter's Response**: Assess whether the daughter is smiling, laughing, or showing any signs of enjoyment or amusement.

6. **Consider the Overall Interaction**: Look at the dynamics between the father and daughter during the antics to see if there is a positive engagement.

7. **Formulate a Conclusion**: Based on the observations, decide if the daughter appears amused and entertained.

8. **Provide a Brief Explanation**: Summarize the evidence that supports your conclusion about the daughter's reaction."
1479,1318-7,3i4wmfNpqRg,Multiple-choice Question with a Single Correct Answer,Character Emotion Attribute,"What are the daughter's emotions at the end of the video?
A. Confused
B. Excited
C. Speechless
D. Amused",16.38,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/3i4wmfNpqRg,"1. Identify the daughter's facial expressions at the end of the video.
2. Observe the daughter's body language and posture.
3. Listen to any verbal expressions or reactions from the daughter.
4. Consider the context of the video and any events leading up to the end.
5. Analyze the overall tone of the video and how it may influence the daughter's emotions.
6. Compare the observed emotions with the options provided (A, B, C, D, E).
7. Select the option that best matches the daughter's emotions based on the observations."
1480,1321-0,6qHXenlRDH4,Primary Open-ended Question,Character Emotion Attribute,What is the emotion of the girl in braids at the end of the video?,24.32,Please state your answer with a brief explanation.,,https://youtube.com/shorts/6qHXenlRDH4,"1. Identify the girl in braids in the video.
2. Observe her facial expressions and body language at the end of the video.
3. Note any specific actions or gestures she makes that may indicate her emotion.
4. Consider the context of the scene and any relevant background information that may influence her emotional state.
5. Determine the primary emotion being conveyed (e.g., happiness, sadness, anger, etc.).
6. Formulate a brief explanation for the identified emotion based on the observations made in the previous steps.
7. State the answer clearly, including the identified emotion and the reasoning behind it."
1481,1321-1,6qHXenlRDH4,Paraphrased Open-ended Question,Character Emotion Attribute,How does the girl with braids feel at the conclusion of the video?,24.32,Please state your answer with a brief explanation.,,https://youtube.com/shorts/6qHXenlRDH4,"1. Identify the girl with braids in the video.
2. Observe her facial expressions and body language throughout the video.
3. Note any significant events or interactions that involve the girl with braids.
4. Pay attention to any dialogue or narration that may indicate her feelings.
5. Analyze the context of the video to understand the situation she is in.
6. Determine the conclusion of the video and how it affects her.
7. Summarize your observations to articulate her feelings at the conclusion.
8. Provide a brief explanation supporting your answer based on the evidence gathered."
1482,1321-2,6qHXenlRDH4,Correctly-led Open-ended Question,Character Emotion Attribute,Is the girl with braids feeling dazed and confused by the actions of the man next to her at the end of the video?,24.32,Please state your answer with a brief explanation.,,https://youtube.com/shorts/6qHXenlRDH4,"1. Identify the girl with braids in the video.
2. Observe her facial expressions and body language throughout the video.
3. Focus on the interactions between the girl and the man next to her.
4. Pay attention to the man's actions and how they might affect the girl.
5. Look for any visual cues that indicate the girl's emotional state (e.g., eye movements, posture).
6. Analyze the context of the scene to understand the relationship between the girl and the man.
7. Determine if there are any moments that suggest confusion or dazed feelings from the girl.
8. Formulate a conclusion based on the observations made in the previous steps.
9. Write a brief explanation supporting your conclusion."
1483,1321-3,6qHXenlRDH4,Wrongly-led Open-ended Question,Character Emotion Attribute,Does the girl with braids appear happy at the end of the video?,24.32,Please state your answer with a brief explanation.,,https://youtube.com/shorts/6qHXenlRDH4,"1. **Identify the Subject**: Locate the girl with braids in the video.

2. **Observe Facial Expressions**: Focus on her facial expressions throughout the video, especially towards the end.

3. **Analyze Body Language**: Pay attention to her body language and posture at the end of the video.

4. **Look for Contextual Cues**: Consider any contextual elements in the video that may indicate her emotional state (e.g., interactions with others, events happening around her).

5. **Determine Happiness Indicators**: Identify specific indicators of happiness (e.g., smiling, laughing, relaxed posture).

6. **Conclude Emotional State**: Based on the observations, determine if she appears happy at the end of the video.

7. **Formulate Explanation**: Write a brief explanation supporting your conclusion, referencing specific observations from the video."
